2026-08-08 21:27:04,052 | INFO | DatabaseService | Database connected: Supabase
2026-08-10 21:31:07,286 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:31:08,477 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:31:08,743 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:31:11,780 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:31:17,802 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:31:17,802 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:31:17,927 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:31:17,927 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:31:17,927 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 21:36:03,415 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 21:36:03,759 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 21:36:04,104 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 21:36:04,104 | INFO | __main__ | Running agent: technical
2026-08-10 21:36:04,151 | INFO | __main__ | Running agent: classical
2026-08-10 21:36:04,182 | INFO | __main__ | Running agent: smc
2026-08-10 21:36:04,182 | INFO | __main__ | Running agent: price_action
2026-08-10 21:36:04,198 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:36:04,245 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'SELL 70', 'smc': 'WAIT 30', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 21:36:05,059 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 21:36:05,059 | INFO | __main__ | Running agent: technical
2026-08-10 21:36:05,106 | INFO | __main__ | Running agent: classical
2026-08-10 21:36:05,121 | INFO | __main__ | Running agent: smc
2026-08-10 21:36:05,121 | INFO | __main__ | Running agent: price_action
2026-08-10 21:36:05,121 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:36:05,168 | INFO | __main__ | Running agent: daily_bias
2026-08-10 21:36:06,583 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:36:07,678 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:36:07,960 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:36:10,983 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:36:17,011 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:36:17,011 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:36:17,152 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:36:17,152 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:36:17,152 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 21:41:03,948 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 21:41:04,370 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 21:41:04,731 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 21:41:04,747 | INFO | __main__ | Running agent: technical
2026-08-10 21:41:04,794 | INFO | __main__ | Running agent: classical
2026-08-10 21:41:04,825 | INFO | __main__ | Running agent: smc
2026-08-10 21:41:04,825 | INFO | __main__ | Running agent: price_action
2026-08-10 21:41:04,825 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:41:04,872 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'SELL 70', 'smc': 'WAIT 30', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 21:41:05,694 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 21:41:05,694 | INFO | __main__ | Running agent: technical
2026-08-10 21:41:05,741 | INFO | __main__ | Running agent: classical
2026-08-10 21:41:05,772 | INFO | __main__ | Running agent: smc
2026-08-10 21:41:05,772 | INFO | __main__ | Running agent: price_action
2026-08-10 21:41:05,772 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:41:05,819 | INFO | __main__ | Running agent: daily_bias
2026-08-10 21:41:07,431 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:41:08,699 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:41:09,060 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:41:12,081 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:41:18,109 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:41:18,109 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:41:18,234 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:41:18,234 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:41:18,234 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 21:46:03,760 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 21:46:04,152 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 21:46:04,481 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 21:46:04,481 | INFO | __main__ | Running agent: technical
2026-08-10 21:46:04,528 | INFO | __main__ | Running agent: classical
2026-08-10 21:46:04,560 | INFO | __main__ | Running agent: smc
2026-08-10 21:46:04,560 | INFO | __main__ | Running agent: price_action
2026-08-10 21:46:04,560 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:46:04,606 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'SELL 70', 'smc': 'WAIT 30', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 21:46:05,471 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 21:46:05,487 | INFO | __main__ | Running agent: technical
2026-08-10 21:46:05,535 | INFO | __main__ | Running agent: classical
2026-08-10 21:46:05,565 | INFO | __main__ | Running agent: smc
2026-08-10 21:46:05,581 | INFO | __main__ | Running agent: price_action
2026-08-10 21:46:05,581 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:46:05,643 | INFO | __main__ | Running agent: daily_bias
2026-08-10 21:46:07,311 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:46:08,500 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:46:08,782 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:46:11,791 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:46:17,820 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:46:17,820 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:46:17,961 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:46:17,961 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:46:17,961 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 21:51:04,014 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 21:51:04,499 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 21:51:04,859 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 21:51:04,859 | INFO | __main__ | Running agent: technical
2026-08-10 21:51:04,906 | INFO | __main__ | Running agent: classical
2026-08-10 21:51:04,938 | INFO | __main__ | Running agent: smc
2026-08-10 21:51:04,938 | INFO | __main__ | Running agent: price_action
2026-08-10 21:51:04,938 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:51:04,985 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'SELL 70', 'smc': 'WAIT 30', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 21:51:05,877 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 21:51:05,877 | INFO | __main__ | Running agent: technical
2026-08-10 21:51:05,940 | INFO | __main__ | Running agent: classical
2026-08-10 21:51:05,972 | INFO | __main__ | Running agent: smc
2026-08-10 21:51:05,987 | INFO | __main__ | Running agent: price_action
2026-08-10 21:51:05,987 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:51:06,038 | INFO | __main__ | Running agent: daily_bias
2026-08-10 21:51:07,630 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:51:08,852 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:51:09,133 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:51:12,155 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:51:18,192 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:51:18,192 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:51:18,318 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:51:18,318 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:51:18,333 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 21:56:03,651 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 21:56:04,042 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 21:56:04,402 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 21:56:04,402 | INFO | __main__ | Running agent: technical
2026-08-10 21:56:04,464 | INFO | __main__ | Running agent: classical
2026-08-10 21:56:04,480 | INFO | __main__ | Running agent: smc
2026-08-10 21:56:04,496 | INFO | __main__ | Running agent: price_action
2026-08-10 21:56:04,496 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:56:04,543 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'SELL 70', 'smc': 'WAIT 30', 'price_action': 'WAIT 32', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 21:56:05,363 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 21:56:05,363 | INFO | __main__ | Running agent: technical
2026-08-10 21:56:05,410 | INFO | __main__ | Running agent: classical
2026-08-10 21:56:05,441 | INFO | __main__ | Running agent: smc
2026-08-10 21:56:05,441 | INFO | __main__ | Running agent: price_action
2026-08-10 21:56:05,441 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 21:56:05,488 | INFO | __main__ | Running agent: daily_bias
2026-08-10 21:56:07,053 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 54.0 below planner floor 70.0
2026-08-10 21:56:08,259 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 21:56:08,556 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 21:56:11,579 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 21:56:17,606 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 21:56:17,606 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 21:56:17,747 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 21:56:17,747 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 54.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 21:56:17,747 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 22:01:04,239 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 22:01:04,983 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 22:01:05,432 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 22:01:05,447 | INFO | __main__ | Running agent: technical
2026-08-10 22:01:05,494 | INFO | __main__ | Running agent: classical
2026-08-10 22:01:05,510 | INFO | __main__ | Running agent: smc
2026-08-10 22:01:05,526 | INFO | __main__ | Running agent: price_action
2026-08-10 22:01:05,526 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:01:05,589 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 30', 'price_action': 'WAIT 34', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 22:01:06,529 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 22:01:06,529 | INFO | __main__ | Running agent: technical
2026-08-10 22:01:06,594 | INFO | __main__ | Running agent: classical
2026-08-10 22:01:06,623 | INFO | __main__ | Running agent: smc
2026-08-10 22:01:06,623 | INFO | __main__ | Running agent: price_action
2026-08-10 22:01:06,623 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:01:06,670 | INFO | __main__ | Running agent: daily_bias
2026-08-10 22:01:09,062 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 50.0 below planner floor 70.0
2026-08-10 22:01:10,340 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 22:01:10,655 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:01:13,672 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:01:19,712 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 22:01:19,712 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 22:01:19,774 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 22:01:19,774 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 50.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 22:01:19,774 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 22:06:03,655 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 22:06:04,048 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 22:06:04,375 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 22:06:04,375 | INFO | __main__ | Running agent: technical
2026-08-10 22:06:04,422 | INFO | __main__ | Running agent: classical
2026-08-10 22:06:04,438 | INFO | __main__ | Running agent: smc
2026-08-10 22:06:04,453 | INFO | __main__ | Running agent: price_action
2026-08-10 22:06:04,453 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:06:04,484 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 30', 'price_action': 'WAIT 29', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 22:06:05,247 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 22:06:05,247 | INFO | __main__ | Running agent: technical
2026-08-10 22:06:05,294 | INFO | __main__ | Running agent: classical
2026-08-10 22:06:05,325 | INFO | __main__ | Running agent: smc
2026-08-10 22:06:05,325 | INFO | __main__ | Running agent: price_action
2026-08-10 22:06:05,325 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:06:05,372 | INFO | __main__ | Running agent: daily_bias
2026-08-10 22:06:07,972 | INFO | __main__ | Session plan not ready for XAU/USD: primary quality 50.0 below planner floor 70.0
2026-08-10 22:06:09,190 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 22:06:09,487 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:06:12,513 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:06:18,533 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 22:06:18,533 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 22:06:18,596 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 22:06:18,596 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary quality 50.0 below planner floor 70.0) and no unexpired day map to fall back on
2026-08-10 22:06:18,596 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 22:11:03,820 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 22:11:04,242 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 22:11:04,633 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 22:11:04,649 | INFO | __main__ | Running agent: technical
2026-08-10 22:11:04,696 | INFO | __main__ | Running agent: classical
2026-08-10 22:11:04,711 | INFO | __main__ | Running agent: smc
2026-08-10 22:11:04,727 | INFO | __main__ | Running agent: price_action
2026-08-10 22:11:04,727 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:11:04,774 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 30', 'price_action': 'BUY 78', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 22:11:05,529 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 22:11:05,529 | INFO | __main__ | Running agent: technical
2026-08-10 22:11:05,593 | INFO | __main__ | Running agent: classical
2026-08-10 22:11:05,608 | INFO | __main__ | Running agent: smc
2026-08-10 22:11:05,623 | INFO | __main__ | Running agent: price_action
2026-08-10 22:11:05,623 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:11:05,655 | INFO | __main__ | Running agent: daily_bias
2026-08-10 22:11:09,377 | INFO | __main__ | Session plan not ready for XAU/USD: primary thesis too weak for planning (dominance 61.0, return probability 31.5)
2026-08-10 22:11:11,153 | WARNING | services.llm_review | Gemini market attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:11:14,197 | WARNING | services.llm_review | Gemini market attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:11:20,223 | INFO | __main__ | \U0001f9e0 Gemini market context: unavailable/skipped (HTTP 401)
2026-08-10 22:11:20,243 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:11:23,266 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:11:29,282 | INFO | __main__ | \U0001f9e0 Gemini signal review: unavailable/skipped (HTTP 401)
2026-08-10 22:11:29,313 | WARNING | services.llm_review | Gemini news attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:11:32,337 | WARNING | services.llm_review | Gemini news attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:11:38,370 | INFO | __main__ | \U0001f9e0 Gemini news review: unavailable/skipped (HTTP 401)
2026-08-10 22:11:38,401 | WARNING | services.llm_review | Gemini macro attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:11:41,415 | WARNING | services.llm_review | Gemini macro attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:11:47,436 | INFO | __main__ | \U0001f9e0 Gemini macro: unavailable/skipped (HTTP 401)
2026-08-10 22:11:47,514 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 3 qualified agents oppose the mapped SELL (limit 1): technical, price_action, multitimeframe
2026-08-10 22:11:47,514 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary thesis too weak for planning (dominance 61.0, return probability 31.5)) and no unexpired day map to fall back on
2026-08-10 22:11:47,655 | INFO | __main__ | Cross-path distance blocked: BUY blocked: new entry 4376.55 is not lower than existing BUY @ 4330.26 (buy the dip rule — must be below)
2026-08-10 22:16:04,630 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 22:16:05,100 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 22:16:05,566 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 22:16:05,566 | INFO | __main__ | Running agent: technical
2026-08-10 22:16:05,644 | INFO | __main__ | Running agent: classical
2026-08-10 22:16:05,676 | INFO | __main__ | Running agent: smc
2026-08-10 22:16:05,692 | INFO | __main__ | Running agent: price_action
2026-08-10 22:16:05,692 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:16:05,738 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 35', 'price_action': 'WAIT 29', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 22:16:06,630 | INFO | __main__ | Running agent: macro_fundamental
2026-08-10 22:16:06,630 | INFO | __main__ | Running agent: technical
2026-08-10 22:16:06,693 | INFO | __main__ | Running agent: classical
2026-08-10 22:16:06,709 | INFO | __main__ | Running agent: smc
2026-08-10 22:16:06,725 | INFO | __main__ | Running agent: price_action
2026-08-10 22:16:06,725 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:16:06,771 | INFO | __main__ | Running agent: daily_bias
2026-08-10 22:16:12,152 | INFO | __main__ | Session plan not ready for XAU/USD: primary thesis too weak for planning (dominance 37.1, return probability 0.0)
2026-08-10 22:16:13,766 | INFO | __main__ | Path 2: Macro does NOT confirm BUY (bias=BEARISH_GOLD, need=BULLISH_GOLD, conf=64% < 55% or mismatch)
2026-08-10 22:16:14,127 | WARNING | services.llm_review | Gemini signal attempt 1/3 failed: HTTP 401 — retry in 3s
2026-08-10 22:16:17,143 | WARNING | services.llm_review | Gemini signal attempt 2/3 failed: HTTP 401 — retry in 6s
2026-08-10 22:16:23,177 | INFO | __main__ | \u274c Path 2: Gemini does NOT confirm (verdict= vs BUY, conf=0% < 70%)
2026-08-10 22:16:23,177 | INFO | __main__ | \U0001f9e0 Gemini skipped: normal WAIT without hourly status
2026-08-10 22:16:23,240 | INFO | __main__ | Revived SELL day map for XAU/USD rejected on re-authorisation: 2 qualified agents oppose the mapped SELL (limit 1): technical, multitimeframe
2026-08-10 22:16:23,240 | INFO | __main__ | Session-plan ladder skipped: plan not ready (status=NOT_READY, reason=primary thesis too weak for planning (dominance 37.1, return probability 0.0)) and no unexpired day map to fall back on
2026-08-10 22:16:23,240 | INFO | __main__ | Market status suppressed for XAU/USD: WAIT with status gate off (event=local, SEND_STATUS_ON_MANUAL=unset, hourly_status=False, send_no_signal_updates=False)
2026-08-10 22:21:03,776 | WARNING | DatabaseService | Supabase credentials missing, using local fallback JSON
2026-08-10 22:21:04,156 | INFO | __main__ | Market data integrity for XAU/USD: source=mt5 type=historical_ohlc grade=HIGH signal_generation=True pending_activation=True
2026-08-10 22:21:04,485 | INFO | services.news_feed_forexfactory | ForexFactory: loaded 27 USD events
2026-08-10 22:21:04,485 | INFO | __main__ | Running agent: technical
2026-08-10 22:21:04,532 | INFO | __main__ | Running agent: classical
2026-08-10 22:21:04,552 | INFO | __main__ | Running agent: smc
2026-08-10 22:21:04,552 | INFO | __main__ | Running agent: price_action
2026-08-10 22:21:04,564 | INFO | __main__ | Running agent: multitimeframe
2026-08-10 22:21:04,595 | INFO | __main__ | Exit agent book for XAU/USD: {'technical': 'BUY 92', 'classical': 'WAIT 27', 'smc': 'WAIT 35', 'price_action': 'WAIT 29', 'multitimeframe': 'BUY 92', 'macro_fundamental': 'WAIT 0'}
2026-08-10 22:21:05,432 | INFO | __main__ | Running agent: macro_fundamental
